TIME [s]|X_ORS[m]|Y_ORS[m]|Z_ORS[m]|X_ITRF[m]|Y_ITRF[m]|Z_ITRF[m]|LAT[°]|LON[°]|H[m]
64680|-7194438.0|-25595463.0|0.0|15337262.0|13336152.0|-17140685.0|-40.18809|41.00782|20218110.0
64710|-7082486.0|-25626221.0|0.0|15346935.0|13400344.0|-17081194.0|-40.02131|41.12619|20217619.0
64740|-6970399.0|-25656489.0|0.0|15356668.0|13464302.0|-17021376.0|-39.85403|41.24339|20217127.0
64770|-6858179.0|-25686268.0|0.0|15366461.0|13528025.0|-16961233.0|-39.68623|41.35942|20216634.0
64800|-6745828.0|-25715557.0|0.0|15376312.0|13591511.0|-16900766.0|-39.51793|41.47428|20216141.0
64830|-6633348.0|-25744354.0|0.0|15386221.0|13654759.0|-16839977.0|-39.34913|41.58799|20215647.0
64860|-6520742.0|-25772660.0|0.0|15396186.0|13717769.0|-16778866.0|-39.17983|41.70056|20215153.0
64890|-6408011.0|-25800474.0|0.0|15406206.0|13780539.0|-16717435.0|-39.01005|41.81199|20214658.0
64920|-6295157.0|-25827795.0|0.0|15416279.0|13843067.0|-16655685.0|-38.83978|41.92229|20214162.0
64950|-6182184.0|-25854623.0|0.0|15426405.0|13905353.0|-16593617.0|-38.66904|42.03148|20213666.0
64980|-6069092.0|-25880958.0|0.0|15436582.0|13967396.0|-16531231.0|-38.49782|42.13956|20213169.0
65010|-5955885.0|-25906798.0|0.0|15446810.0|14029195.0|-16468530.0|-38.32613|42.24655|20212672.0
65040|-5842564.0|-25932143.0|0.0|15457086.0|14090747.0|-16405515.0|-38.15398|42.35244|20212175.0
65070|-5729131.0|-25956993.0|0.0|15467410.0|14152053.0|-16342186.0|-37.98137|42.45725|20211676.0
65100|-5615589.0|-25981347.0|0.0|15477780.0|14213111.0|-16278545.0|-37.80831|42.56099|20211178.0
65130|-5501939.0|-26005205.0|0.0|15488195.0|14273920.0|-16214593.0|-37.6348|42.66367|20210678.0
65160|-5388184.0|-26028566.0|0.0|15498654.0|14334480.0|-16150332.0|-37.46084|42.76529|20210179.0
65190|-5274327.0|-26051430.0|0.0|15509156.0|14394788.0|-16085762.0|-37.28645|42.86587|20209679.0
65220|-5160369.0|-26073797.0|0.0|15519698.0|14454844.0|-16020884.0|-37.11162|42.96541|20209178.0
65250|-5046312.0|-26095665.0|0.0|15530281.0|14514647.0|-15955701.0|-36.93636|43.06392|20208677.0
65280|-4932159.0|-26117035.0|0.0|15540903.0|14574195.0|-15890213.0|-36.76067|43.16141|20208176.0
65310|-4817911.0|-26137905.0|0.0|15551562.0|14633489.0|-15824421.0|-36.58456|43.2579|20207674.0
65340|-4703571.0|-26158277.0|0.0|15562257.0|14692526.0|-15758326.0|-36.40804|43.35338|20207172.0
65370|-4589142.0|-26178148.0|0.0|15572988.0|14751305.0|-15691931.0|-36.2311|43.44786|20206670.0
65400|-4474625.0|-26197519.0|0.0|15583751.0|14809827.0|-15625236.0|-36.05376|43.54137|20206167.0
65430|-4360022.0|-26216390.0|0.0|15594547.0|14868089.0|-15558242.0|-35.87601|43.6339|20205664.0
65460|-4245336.0|-26234759.0|0.0|15605374.0|14926091.0|-15490951.0|-35.69787|43.72546|20205160.0
65490|-4130569.0|-26252627.0|0.0|15616231.0|14983832.0|-15423363.0|-35.51932|43.81606|20204656.0
65520|-4015723.0|-26269993.0|0.0|15627116.0|15041310.0|-15355481.0|-35.34039|43.90571|20204152.0
65550|-3900800.0|-26286857.0|0.0|15638029.0|15098525.0|-15287306.0|-35.16107|43.99442|20203648.0
65580|-3785803.0|-26303219.0|0.0|15648966.0|15155476.0|-15218838.0|-34.98137|44.08219|20203143.0
65610|-3670733.0|-26319078.0|0.0|15659929.0|15212162.0|-15150079.0|-34.80129|44.16904|20202638.0
65640|-3555593.0|-26334434.0|0.0|15670914.0|15268582.0|-15081031.0|-34.62083|44.25498|20202133.0
65670|-3440385.0|-26349286.0|0.0|15681921.0|15324735.0|-15011695.0|-34.44001|44.34|20201627.0
65700|-3325111.0|-26363635.0|0.0|15692948.0|15380620.0|-14942071.0|-34.25882|44.42413|20201121.0
65730|-3209774.0|-26377479.0|0.0|15703995.0|15436237.0|-14872162.0|-34.07726|44.50736|20200616.0
65760|-3094376.0|-26390819.0|0.0|15715059.0|15491584.0|-14801968.0|-33.89535|44.5897|20200109.0
65790|-2978918.0|-26403655.0|0.0|15726139.0|15546660.0|-14731491.0|-33.71308|44.67117|20199603.0
65820|-2863403.0|-26415985.0|0.0|15737235.0|15601465.0|-14660733.0|-33.53046|44.75178|20199097.0
65850|-2747833.0|-26427811.0|0.0|15748344.0|15655997.0|-14589694.0|-33.34749|44.83152|20198590.0
65880|-2632211.0|-26439131.0|0.0|15759465.0|15710257.0|-14518376.0|-33.16418|44.91041|20198083.0
65910|-2516539.0|-26449945.0|0.0|15770597.0|15764242.0|-14446781.0|-32.98053|44.98845|20197576.0
65940|-2400818.0|-26460253.0|0.0|15781739.0|15817953.0|-14374909.0|-32.79655|45.06566|20197069.0
65970|-2285052.0|-26470056.0|0.0|15792888.0|15871388.0|-14302762.0|-32.61223|45.14204|20196562.0
66000|-2169242.0|-26479351.0|0.0|15804045.0|15924547.0|-14230342.0|-32.42758|45.2176|20196055.0
66030|-2053390.0|-26488141.0|0.0|15815207.0|15977429.0|-14157649.0|-32.24261|45.29235|20195548.0
66060|-1937499.0|-26496424.0|0.0|15826372.0|16030032.0|-14084686.0|-32.05731|45.36629|20195040.0
66090|-1821571.0|-26504199.0|0.0|15837540.0|16082357.0|-14011453.0|-31.8717|45.43943|20194533.0
66120|-1705608.0|-26511468.0|0.0|15848710.0|16134402.0|-13937952.0|-31.68577|45.51179|20194025.0
66150|-1589613.0|-26518230.0|0.0|15859879.0|16186167.0|-13864185.0|-31.49953|45.58336|20193518.0
66180|-1473587.0|-26524484.0|0.0|15871046.0|16237651.0|-13790152.0|-31.31298|45.65415|20193010.0
66210|-1357533.0|-26530230.0|0.0|15882211.0|16288852.0|-13715855.0|-31.12612|45.72418|20192503.0
66240|-1241453.0|-26535469.0|0.0|15893371.0|16339772.0|-13641296.0|-30.93897|45.79345|20191995.0
66270|-1125349.0|-26540200.0|0.0|15904525.0|16390408.0|-13566475.0|-30.75151|45.86196|20191488.0
66300|-1009223.0|-26544423.0|0.0|15915672.0|16440760.0|-13491395.0|-30.56376|45.92973|20190981.0
66330|-893079.0|-26548138.0|0.0|15926810.0|16490827.0|-13416057.0|-30.37572|45.99676|20190473.0
66360|-776917.0|-26551345.0|0.0|15937938.0|16540609.0|-13340462.0|-30.18739|46.06306|20189966.0
66390|-660740.0|-26554044.0|0.0|15949054.0|16590104.0|-13264612.0|-29.99878|46.12863|20189459.0
66420|-544551.0|-26556234.0|0.0|15960157.0|16639313.0|-13188508.0|-29.80988|46.19349|20188951.0
66450|-428351.0|-26557916.0|0.0|15971246.0|16688235.0|-13112151.0|-29.6207|46.25764|20188444.0
66480|-312143.0|-26559090.0|0.0|15982319.0|16736868.0|-13035544.0|-29.43125|46.32108|20187938.0
66510|-195929.0|-26559755.0|0.0|15993375.0|16785213.0|-12958687.0|-29.24152|46.38383|20187431.0
66540|-79711.0|-26559912.0|0.0|16004412.0|16833268.0|-12881581.0|-29.05152|46.4459|20186924.0
66570|36508.0|-26559560.0|0.0|16015429.0|16881034.0|-12804229.0|-28.86125|46.50728|20186418.0
66600|152726.0|-26558699.0|0.0|16026424.0|16928509.0|-12726632.0|-28.67072|46.56798|20185911.0
66630|268942.0|-26557330.0|0.0|16037396.0|16975692.0|-12648791.0|-28.47993|46.62802|20185405.0
66660|385152.0|-26555453.0|0.0|16048344.0|17022584.0|-12570708.0|-28.28888|46.68739|20184899.0
66690|501355.0|-26553067.0|0.0|16059266.0|17069184.0|-12492384.0|-28.09758|46.74612|20184394.0
66720|617549.0|-26550172.0|0.0|16070160.0|17115490.0|-12413821.0|-27.90602|46.80419|20183888.0
66750|733730.0|-26546769.0|0.0|16081025.0|17161503.0|-12335021.0|-27.71421|46.86162|20183383.0
66780|849898.0|-26542857.0|0.0|16091860.0|17207222.0|-12255984.0|-27.52215|46.91842|20182878.0
66810|966049.0|-26538437.0|0.0|16102663.0|17252647.0|-12176712.0|-27.32985|46.97459|20182373.0
66840|1082182.0|-26533509.0|0.0|16113434.0|17297776.0|-12097207.0|-27.13731|47.03014|20181869.0
66870|1198294.0|-26528072.0|0.0|16124169.0|17342610.0|-12017470.0|-26.94452|47.08507|20181365.0
66900|1314383.0|-26522127.0|0.0|16134868.0|17387148.0|-11937503.0|-26.7515|47.1394|20180861.0
66930|1430447.0|-26515674.0|0.0|16145529.0|17431389.0|-11857307.0|-26.55825|47.19312|20180357.0
66960|1546484.0|-26508713.0|0.0|16156152.0|17475333.0|-11776884.0|-26.36477|47.24625|20179854.0
66990|1662491.0|-26501244.0|0.0|16166734.0|17518979.0|-11696236.0|-26.17105|47.29879|20179351.0
67020|1778466.0|-26493268.0|0.0|16177273.0|17562327.0|-11615363.0|-25.97712|47.35075|20178849.0
67050|1894407.0|-26484783.0|0.0|16187770.0|17605377.0|-11534268.0|-25.78295|47.40212|20178347.0
67080|2010311.0|-26475791.0|0.0|16198221.0|17648128.0|-11452952.0|-25.58857|47.45293|20177845.0
67110|2126177.0|-26466292.0|0.0|16208625.0|17690580.0|-11371416.0|-25.39397|47.50318|20177343.0
67140|2242003.0|-26456286.0|0.0|16218982.0|17732731.0|-11289662.0|-25.19915|47.55286|20176843.0
67170|2357785.0|-26445772.0|0.0|16229290.0|17774583.0|-11207692.0|-25.00412|47.602|20176342.0
67200|2473522.0|-26434752.0|0.0|16239546.0|17816134.0|-11125508.0|-24.80887|47.65058|20175842.0
67230|2589212.0|-26423224.0|0.0|16249750.0|17857384.0|-11043109.0|-24.61342|47.69863|20175342.0
67260|2704852.0|-26411191.0|0.0|16259900.0|17898333.0|-10960500.0|-24.41777|47.74614|20174843.0
67290|2820441.0|-26398651.0|0.0|16269995.0|17938979.0|-10877680.0|-24.2219|47.79313|20174344.0
67320|2935975.0|-26385605.0|0.0|16280033.0|17979324.0|-10794651.0|-24.02584|47.83959|20173846.0
67350|3051453.0|-26372053.0|0.0|16290013.0|18019367.0|-10711416.0|-23.82958|47.88553|20173348.0
67380|3166872.0|-26357995.0|0.0|16299933.0|18059106.0|-10627975.0|-23.63312|47.93097|20172851.0
67410|3282231.0|-26343432.0|0.0|16309792.0|18098543.0|-10544331.0|-23.43647|47.9759|20172354.0
67440|3397527.0|-26328364.0|0.0|16319587.0|18137676.0|-10460484.0|-23.23962|48.02033|20171858.0
67470|3512757.0|-26312791.0|0.0|16329319.0|18176506.0|-10376437.0|-23.04258|48.06427|20171363.0
67500|3627921.0|-26296714.0|0.0|16338985.0|18215031.0|-10292190.0|-22.84536|48.10772|20170867.0
67530|3743014.0|-26280132.0|0.0|16348584.0|18253252.0|-10207747.0|-22.64795|48.15068|20170373.0
67560|3858036.0|-26263046.0|0.0|16358114.0|18291169.0|-10123107.0|-22.45036|48.19317|20169879.0
67590|3972984.0|-26245457.0|0.0|16367574.0|18328781.0|-10038274.0|-22.25258|48.23519|20169386.0
67620|4087856.0|-26227364.0|0.0|16376962.0|18366087.0|-9953247.0|-22.05463|48.27675|20168893.0
67650|4202649.0|-26208768.0|0.0|16386277.0|18403089.0|-9868030.0|-21.8565|48.31784|20168401.0
67680|4317362.0|-26189669.0|0.0|16395517.0|18439785.0|-9782624.0|-21.65819|48.35848|20167909.0
67710|4431992.0|-26170068.0|0.0|16404681.0|18476175.0|-9697030.0|-21.45972|48.39867|20167419.0
67740|4546537.0|-26149965.0|0.0|16413768.0|18512259.0|-9611250.0|-21.26107|48.43842|20166928.0
67770|4660994.0|-26129360.0|0.0|16422775.0|18548038.0|-9525286.0|-21.06225|48.47773|20166439.0
67800|4775362.0|-26108254.0|0.0|16431702.0|18583509.0|-9439138.0|-20.86327|48.5166|20165950.0
67830|4889639.0|-26086646.0|0.0|16440547.0|18618675.0|-9352810.0|-20.66412|48.55505|20165462.0
67860|5003822.0|-26064539.0|0.0|16449308.0|18653533.0|-9266302.0|-20.46481|48.59308|20164975.0
67890|5117908.0|-26041931.0|0.0|16457984.0|18688085.0|-9179617.0|-20.26534|48.63068|20164488.0
67920|5231897.0|-26018823.0|0.0|16466574.0|18722330.0|-9092755.0|-20.06572|48.66788|20164002.0
67950|5345785.0|-25995216.0|0.0|16475076.0|18756268.0|-9005719.0|-19.86593|48.70467|20163517.0
67980|5459571.0|-25971111.0|0.0|16483488.0|18789899.0|-8918510.0|-19.66599|48.74106|20163032.0
68010|5573251.0|-25946506.0|0.0|16491809.0|18823222.0|-8831130.0|-19.4659|48.77705|20162549.0
68040|5686825.0|-25921404.0|0.0|16500038.0|18856238.0|-8743580.0|-19.26566|48.81265|20162066.0
68070|5800290.0|-25895804.0|0.0|16508173.0|18888947.0|-8655862.0|-19.06527|48.84786|20161584.0
68100|5913643.0|-25869707.0|0.0|16516212.0|18921348.0|-8567979.0|-18.86474|48.88269|20161103.0
68130|6026883.0|-25843114.0|0.0|16524155.0|18953441.0|-8479930.0|-18.66406|48.91715|20160622.0
68160|6140007.0|-25816024.0|0.0|16531999.0|18985227.0|-8391719.0|-18.46323|48.95123|20160142.0
68190|6253013.0|-25788439.0|0.0|16539743.0|19016705.0|-8303347.0|-18.26227|48.98495|20159664.0
68220|6365899.0|-25760358.0|0.0|16547386.0|19047875.0|-8214816.0|-18.06116|49.0183|20159186.0
68250|6478663.0|-25731783.0|0.0|16554926.0|19078737.0|-8126127.0|-17.85992|49.0513|20158709.0
68280|6591302.0|-25702714.0|0.0|16562362.0|19109292.0|-8037281.0|-17.65855|49.08395|20158232.0
68310|6703815.0|-25673152.0|0.0|16569693.0|19139539.0|-7948282.0|-17.45704|49.11625|20157757.0
68340|6816200.0|-25643096.0|0.0|16576916.0|19169478.0|-7859130.0|-17.25539|49.1482|20157283.0
68370|6928453.0|-25612548.0|0.0|16584030.0|19199110.0|-7769826.0|-17.05362|49.17982|20156809.0
68400|7040573.0|-25581508.0|0.0|16591034.0|19228433.0|-7680374.0|-16.85172|49.21111|20156337.0
68430|7152558.0|-25549976.0|0.0|16597927.0|19257449.0|-7590774.0|-16.6497|49.24207|20155865.0
68460|7264406.0|-25517954.0|0.0|16604706.0|19286158.0|-7501028.0|-16.44755|49.2727|20155394.0
68490|7376114.0|-25485442.0|0.0|16611372.0|19314559.0|-7411139.0|-16.24527|49.30302|20154925.0
68520|7487680.0|-25452440.0|0.0|16617921.0|19342652.0|-7321107.0|-16.04288|49.33302|20154456.0
68550|7599103.0|-25418950.0|0.0|16624352.0|19370438.0|-7230934.0|-15.84036|49.36271|20153988.0
68580|7710379.0|-25384971.0|0.0|16630665.0|19397917.0|-7140622.0|-15.63773|49.3921|20153521.0
68610|7821508.0|-25350504.0|0.0|16636858.0|19425088.0|-7050173.0|-15.43498|49.42119|20153055.0
68640|7932486.0|-25315550.0|0.0|16642929.0|19451953.0|-6959589.0|-15.23212|49.44998|20152591.0
68670|8043312.0|-25280110.0|0.0|16648876.0|19478511.0|-6868871.0|-15.02915|49.47848|20152127.0
68700|8153983.0|-25244184.0|0.0|16654699.0|19504761.0|-6778021.0|-14.82606|49.50669|20151664.0
68730|8264497.0|-25207773.0|0.0|16660396.0|19530706.0|-6687041.0|-14.62287|49.53463|20151202.0
68760|8374853.0|-25170878.0|0.0|16665965.0|19556343.0|-6595932.0|-14.41956|49.56228|20150742.0
68790|8485048.0|-25133499.0|0.0|16671405.0|19581675.0|-6504697.0|-14.21615|49.58966|20150282.0
68820|8595080.0|-25095637.0|0.0|16676715.0|19606700.0|-6413336.0|-14.01264|49.61677|20149824.0
68850|8704946.0|-25057293.0|0.0|16681893.0|19631420.0|-6321852.0|-13.80903|49.64362|20149366.0
68880|8814646.0|-25018467.0|0.0|16686938.0|19655833.0|-6230247.0|-13.60531|49.67021|20148910.0
68910|8924175.0|-24979160.0|0.0|16691848.0|19679942.0|-6138522.0|-13.40149|49.69654|20148455.0
68940|9033534.0|-24939373.0|0.0|16696622.0|19703745.0|-6046679.0|-13.19758|49.72262|20148001.0
68970|9142718.0|-24899106.0|0.0|16701258.0|19727242.0|-5954720.0|-12.99357|49.74845|20147548.0
69000|9251727.0|-24858361.0|0.0|16705755.0|19750436.0|-5862646.0|-12.78946|49.77404|20147096.0
69030|9360558.0|-24817138.0|0.0|16710112.0|19773324.0|-5770460.0|-12.58526|49.7994|20146646.0
69060|9469209.0|-24775438.0|0.0|16714328.0|19795909.0|-5678162.0|-12.38097|49.82451|20146196.0
69090|9577678.0|-24733262.0|0.0|16718400.0|19818189.0|-5585756.0|-12.17659|49.8494|20145748.0
69120|9685963.0|-24690610.0|0.0|16722327.0|19840166.0|-5493242.0|-11.97212|49.87406|20145301.0
69150|9794062.0|-24647483.0|0.0|16726109.0|19861839.0|-5400622.0|-11.76757|49.8985|20144855.0
69180|9901972.0|-24603883.0|0.0|16729743.0|19883209.0|-5307899.0|-11.56293|49.92273|20144411.0
69210|10009692.0|-24559809.0|0.0|16733228.0|19904277.0|-5215074.0|-11.3582|49.94674|20143967.0
69240|10117219.0|-24515263.0|0.0|16736563.0|19925042.0|-5122148.0|-11.15339|49.97054|20143525.0
69270|10224552.0|-24470246.0|0.0|16739747.0|19945505.0|-5029124.0|-10.94851|49.99413|20143084.0
69300|10331688.0|-24424757.0|0.0|16742777.0|19965666.0|-4936003.0|-10.74354|50.01753|20142644.0
69330|10438625.0|-24378799.0|0.0|16745654.0|19985526.0|-4842787.0|-10.53849|50.04073|20142206.0
69360|10545362.0|-24332373.0|0.0|16748374.0|20005085.0|-4749478.0|-10.33337|50.06373|20141769.0
69390|10651896.0|-24285478.0|0.0|16750938.0|20024344.0|-4656077.0|-10.12817|50.08655|20141333.0
69420|10758225.0|-24238116.0|0.0|16753343.0|20043302.0|-4562587.0|-9.9229|50.10918|20140898.0
69450|10864347.0|-24190287.0|0.0|16755588.0|20061960.0|-4469009.0|-9.71756|50.13164|20140465.0
69480|10970260.0|-24141994.0|0.0|16757673.0|20080319.0|-4375346.0|-9.51215|50.15392|20140033.0
69510|11075962.0|-24093236.0|0.0|16759594.0|20098379.0|-4281598.0|-9.30667|50.17602|20139602.0
69540|11181450.0|-24044014.0|0.0|16761352.0|20116141.0|-4187768.0|-9.10112|50.19796|20139173.0
69570|11286724.0|-23994330.0|0.0|16762945.0|20133604.0|-4093857.0|-8.8955|50.21973|20138745.0
69600|11391780.0|-23944184.0|0.0|16764371.0|20150770.0|-3999867.0|-8.68982|50.24134|20138318.0
69630|11496618.0|-23893577.0|0.0|16765629.0|20167638.0|-3905801.0|-8.48408|50.2628|20137893.0
69660|11601234.0|-23842510.0|0.0|16766718.0|20184210.0|-3811659.0|-8.27827|50.2841|20137469.0
69690|11705627.0|-23790985.0|0.0|16767637.0|20200486.0|-3717444.0|-8.07241|50.30526|20137046.0
69720|11809794.0|-23739002.0|0.0|16768383.0|20216466.0|-3623157.0|-7.86649|50.32627|20136625.0
69750|11913734.0|-23686562.0|0.0|16768957.0|20232151.0|-3528801.0|-7.6605|50.34714|20136206.0
69780|12017445.0|-23633666.0|0.0|16769356.0|20247541.0|-3434376.0|-7.45447|50.36787|20135787.0
69810|12120925.0|-23580315.0|0.0|16769579.0|20262637.0|-3339886.0|-7.24837|50.38847|20135370.0
69840|12224171.0|-23526510.0|0.0|16769625.0|20277439.0|-3245331.0|-7.04223|50.40894|20134955.0
69870|12327182.0|-23472253.0|0.0|16769493.0|20291948.0|-3150714.0|-6.83603|50.42929|20134541.0
69900|12429956.0|-23417543.0|0.0|16769181.0|20306165.0|-3056036.0|-6.62978|50.44952|20134128.0
69930|12532490.0|-23362383.0|0.0|16768688.0|20320090.0|-2961300.0|-6.42348|50.46963|20133717.0
69960|12634783.0|-23306773.0|0.0|16768013.0|20333723.0|-2866506.0|-6.21714|50.48963|20133307.0
69990|12736833.0|-23250714.0|0.0|16767154.0|20347066.0|-2771657.0|-6.01075|50.50951|20132899.0
70020|12838638.0|-23194208.0|0.0|16766110.0|20360119.0|-2676755.0|-5.80431|50.52929|20132492.0
70050|12940195.0|-23137255.0|0.0|16764881.0|20372881.0|-2581801.0|-5.59783|50.54897|20132087.0
70080|13041504.0|-23079856.0|0.0|16763464.0|20385355.0|-2486798.0|-5.39131|50.56856|20131683.0
70110|13142561.0|-23022013.0|0.0|16761858.0|20397541.0|-2391747.0|-5.18475|50.58804|20131281.0
70140|13243365.0|-22963727.0|0.0|16760062.0|20409439.0|-2296649.0|-4.97815|50.60744|20130880.0
70170|13343914.0|-22904999.0|0.0|16758076.0|20421049.0|-2201508.0|-4.77151|50.62675|20130481.0
70200|13444206.0|-22845829.0|0.0|16755897.0|20432374.0|-2106324.0|-4.56483|50.64598|20130083.0
70230|13544239.0|-22786219.0|0.0|16753524.0|20443412.0|-2011099.0|-4.35812|50.66513|20129687.0
70260|13644011.0|-22726171.0|0.0|16750957.0|20454166.0|-1915836.0|-4.15137|50.68421|20129292.0
70290|13743521.0|-22665685.0|0.0|16748194.0|20464635.0|-1820535.0|-3.94459|50.70321|20128899.0
70320|13842766.0|-22604762.0|0.0|16745233.0|20474820.0|-1725200.0|-3.73778|50.72215|20128508.0
70350|13941744.0|-22543404.0|0.0|16742074.0|20484723.0|-1629832.0|-3.53094|50.74102|20128118.0
70380|14040453.0|-22481611.0|0.0|16738715.0|20494343.0|-1534432.0|-3.32408|50.75983|20127730.0
70410|14138892.0|-22419386.0|0.0|16735156.0|20503681.0|-1439002.0|-3.11718|50.77859|20127343.0
70440|14237059.0|-22356728.0|0.0|16731394.0|20512739.0|-1343545.0|-2.91026|50.7973|20126958.0
70470|14334951.0|-22293640.0|0.0|16727429.0|20521517.0|-1248062.0|-2.70331|50.81595|20126574.0
70500|14432567.0|-22230122.0|0.0|16723260.0|20530015.0|-1152555.0|-2.49634|50.83456|20126192.0
70530|14529906.0|-22166176.0|0.0|16718885.0|20538235.0|-1057026.0|-2.28935|50.85313|20125812.0
70560|14626964.0|-22101803.0|0.0|16714304.0|20546176.0|-961476.0|-2.08234|50.87166|20125433.0
70590|14723740.0|-22037004.0|0.0|16709514.0|20553841.0|-865908.0|-1.87531|50.89016|20125056.0
70620|14820232.0|-21971780.0|0.0|16704516.0|20561229.0|-770323.0|-1.66826|50.90863|20124681.0
70650|14916439.0|-21906133.0|0.0|16699307.0|20568342.0|-674723.0|-1.4612|50.92707|20124307.0
70680|15012359.0|-21840063.0|0.0|16693887.0|20575181.0|-579110.0|-1.25412|50.94549|20123935.0
70710|15107989.0|-21773573.0|0.0|16688254.0|20581745.0|-483486.0|-1.04703|50.9639|20123565.0
70740|15203328.0|-21706663.0|0.0|16682407.0|20588037.0|-387853.0|-0.83992|50.98228|20123196.0
70770|15298374.0|-21639335.0|0.0|16676346.0|20594056.0|-292212.0|-0.6328|51.00066|20122829.0
70800|15393125.0|-21571589.0|0.0|16670069.0|20599804.0|-196566.0|-0.42568|51.01903|20122463.0
70830|15487579.0|-21503428.0|0.0|16663576.0|20605281.0|-100916.0|-0.21854|51.03739|20122100.0
70860|15581735.0|-21434853.0|0.0|16656864.0|20610488.0|-5264.0|-0.0114|51.05575|20121738.0
70890|15675590.0|-21365864.0|0.0|16649932.0|20615427.0|90388.0|0.19575|51.07412|20121378.0
70920|15769143.0|-21296463.0|0.0|16642781.0|20620098.0|186039.0|0.4029|51.0925|20121019.0
70950|15862393.0|-21226651.0|0.0|16635408.0|20624502.0|281686.0|0.61006|51.11088|20120662.0
70980|15955336.0|-21156431.0|0.0|16627813.0|20628640.0|377327.0|0.81721|51.12928|20120307.0
71010|16047972.0|-21085802.0|0.0|16619994.0|20632512.0|472961.0|1.02437|51.1477|20119954.0
71040|16140298.0|-21014767.0|0.0|16611951.0|20636120.0|568586.0|1.23153|51.16615|20119602.0
71070|16232313.0|-20943327.0|0.0|16603682.0|20639465.0|664200.0|1.43868|51.18461|20119252.0
71100|16324015.0|-20871483.0|0.0|16595187.0|20642547.0|759802.0|1.64583|51.20311|20118904.0
71130|16415403.0|-20799236.0|0.0|16586464.0|20645367.0|855388.0|1.85298|51.22165|20118558.0
71160|16506473.0|-20726588.0|0.0|16577512.0|20647927.0|950958.0|2.06012|51.24021|20118213.0
71190|16597226.0|-20653541.0|0.0|16568331.0|20650227.0|1046510.0|2.26725|51.25882|20117871.0
71220|16687658.0|-20580095.0|0.0|16558919.0|20652269.0|1142042.0|2.47437|51.27748|20117530.0
71250|16777769.0|-20506252.0|0.0|16549275.0|20654052.0|1237551.0|2.68148|51.29618|20117190.0
71280|16867555.0|-20432014.0|0.0|16539398.0|20655579.0|1333037.0|2.88858|51.31494|20116853.0
71310|16957017.0|-20357382.0|0.0|16529288.0|20656850.0|1428497.0|3.09567|51.33375|20116517.0
71340|17046151.0|-20282357.0|0.0|16518943.0|20657867.0|1523929.0|3.30274|51.35263|20116184.0
71370|17134957.0|-20206941.0|0.0|16508362.0|20658629.0|1619332.0|3.5098|51.37156|20115852.0
71400|17223432.0|-20131135.0|0.0|16497544.0|20659139.0|1714704.0|3.71684|51.39056|20115522.0
71430|17311575.0|-20054940.0|0.0|16486489.0|20659397.0|1810043.0|3.92386|51.40964|20115193.0
71460|17399384.0|-19978359.0|0.0|16475196.0|20659404.0|1905347.0|4.13086|51.42879|20114867.0
71490|17486857.0|-19901392.0|0.0|16463663.0|20659161.0|2000614.0|4.33784|51.44802|20114542.0
71520|17573993.0|-19824042.0|0.0|16451889.0|20658670.0|2095842.0|4.5448|51.46733|20114219.0
71550|17660789.0|-19746309.0|0.0|16439874.0|20657931.0|2191030.0|4.75173|51.48673|20113898.0
71580|17747245.0|-19668194.0|0.0|16427617.0|20656945.0|2286176.0|4.95864|51.50622|20113579.0
71610|17833359.0|-19589701.0|0.0|16415117.0|20655714.0|2381277.0|5.16552|51.5258|20113262.0
71640|17919128.0|-19510829.0|0.0|16402372.0|20654238.0|2476333.0|5.37237|51.54548|20112947.0
71670|18004552.0|-19431581.0|0.0|16389383.0|20652519.0|2571341.0|5.57919|51.56526|20112633.0
71700|18089628.0|-19351958.0|0.0|16376148.0|20650558.0|2666299.0|5.78599|51.58515|20112321.0
71730|18174355.0|-19271961.0|0.0|16362666.0|20648356.0|2761206.0|5.99275|51.60515|20112012.0
71760|18258732.0|-19191593.0|0.0|16348936.0|20645913.0|2856059.0|6.19947|51.62526|20111704.0
71790|18342755.0|-19110854.0|0.0|16334958.0|20643231.0|2950858.0|6.40616|51.64548|20111398.0
71820|18426425.0|-19029746.0|0.0|16320730.0|20640312.0|3045599.0|6.61282|51.66583|20111094.0
71850|18509740.0|-18948271.0|0.0|16306253.0|20637155.0|3140282.0|6.81944|51.68631|20110792.0
71880|18592697.0|-18866430.0|0.0|16291524.0|20633763.0|3234904.0|7.02601|51.70691|20110491.0
71910|18675295.0|-18784225.0|0.0|16276543.0|20630137.0|3329463.0|7.23255|51.72765|20110193.0
71940|18757532.0|-18701657.0|0.0|16261310.0|20626277.0|3423959.0|7.43904|51.74852|20109897.0
71970|18839408.0|-18618729.0|0.0|16245823.0|20622185.0|3518388.0|7.64549|51.76953|20109602.0
72000|18920920.0|-18535441.0|0.0|16230083.0|20617862.0|3612749.0|7.8519|51.79069|20109310.0
72030|19002066.0|-18451795.0|0.0|16214087.0|20613309.0|3707041.0|8.05826|51.812|20109019.0
72060|19082846.0|-18367793.0|0.0|16197835.0|20608527.0|3801261.0|8.26457|51.83346|20108730.0
72090|19163257.0|-18283436.0|0.0|16181326.0|20603517.0|3895407.0|8.47083|51.85507|20108444.0
72120|19243298.0|-18198726.0|0.0|16164560.0|20598282.0|3989479.0|8.67704|51.87685|20108159.0
